СТАНЦИЯ,дата,Значение
Стильная,2024-04-19,457.39026183452324
Стильная,2024-04-20,441.7700535770888
Стильная,2024-04-21,386.13028890175076
Стильная,2024-04-22,436.4312830873022
Стильная,2024-04-23,445.3866601905495
Стильная,2024-04-24,445.80052849238496
Стильная,2024-04-25,471.61693123665646
Стильная,2024-04-26,453.6490623349159
Стильная,2024-04-27,456.21869538020826
Стильная,2024-04-28,419.1414693934156
Стильная,2024-04-29,488.046327013914
Стильная,2024-04-30,515.3091028578501
Стильная,2024-05-01,533.3972710485873
Стильная,2024-05-02,575.9270335948144
Стильная,2024-05-03,573.4000460859853
Стильная,2024-05-04,589.8500371170327
Стильная,2024-05-05,564.8347793611781
Стильная,2024-05-06,643.7615340262535
Стильная,2024-05-07,678.8258087400455
Стильная,2024-05-08,702.3603009019643
Стильная,2024-05-09,747.8950957742057
Стильная,2024-05-10,745.8963311737975
Стильная,2024-05-11,760.4135308352379
Стильная,2024-05-12,731.0710419664745
Стильная,2024-05-13,803.3917090830805
Стильная,2024-05-14,829.732667165351
Стильная,2024-05-15,842.6302008482135
Стильная,2024-05-16,875.8548433874282
Стильная,2024-05-17,860.1440588364219
Стильная,2024-05-18,859.8428647275349
Стильная,2024-05-19,814.8880055338223
Стильная,2024-05-20,871.1239985861239
Стильная,2024-05-21,881.2311348243509
Стильная,2024-05-22,878.0625847601052
Стильная,2024-05-23,895.6919858591639
Стильная,2024-05-24,865.1390505296339
Стильная,2024-05-25,851.0037356791564
Стильная,2024-05-26,793.4447506809387
Стильная,2024-05-27,838.4908703130695
Стильная,2024-05-28,838.9652542738697
Стильная,2024-05-29,827.8200139440276
Стильная,2024-05-30,839.1824614872463
Стильная,2024-05-31,804.0806063400662
Стильная,2024-06-01,787.0784322116444
Стильная,2024-06-02,728.256690141103
Стильная,2024-06-03,773.5276006097155
Стильная,2024-06-04,775.5635625689761
Стильная,2024-06-05,767.1369790633212
Стильная,2024-06-06,782.1724800076414
Стильная,2024-06-07,751.4789334453453
Стильная,2024-06-08,739.391590417583
Стильная,2024-06-09,685.7599020068878
Стильная,2024-06-10,736.269201159221
Стильная,2024-06-11,743.3761489819658
Стильная,2024-06-12,739.6548648556776
Стильная,2024-06-13,758.8548437636657
Стильная,2024-06-14,731.6378931965103
Стильная,2024-06-15,722.2242984393308
Стильная,2024-06-16,670.3836449731751
Стильная,2024-06-17,721.7584103187252
Стильная,2024-06-18,728.8001765418376
Стильная,2024-06-19,724.1153673976384
Стильная,2024-06-20,741.5216316662182
Стильная,2024-06-21,711.7821561140487
Стильная,2024-06-22,699.248199384472
Стильная,2024-06-23,643.8453870523542
Стильная,2024-06-24,691.3920174376634
Стильная,2024-06-25,694.5293884547292
Стильная,2024-06-26,686.0612257181598
Стильная,2024-06-27,700.0035217912863
Стильная,2024-06-28,667.3122650045444
Стильная,2024-06-29,652.5195451553355
Стильная,2024-06-30,595.7137676941827
Четверка,2024-01-01,206.89374511111026
Четверка,2024-01-02,253.07582805188497
Четверка,2024-01-03,334.0731154778276
Четверка,2024-01-04,393.16991862986674
Четверка,2024-01-05,448.69143117253054
Четверка,2024-01-06,463.64040524002303
Четверка,2024-01-07,430.44308846588194
Четверка,2024-01-08,558.9278116490623
Четверка,2024-01-09,549.5294582992392
Четверка,2024-01-10,577.1092824690435
Четверка,2024-01-11,585.9739566320563
Четверка,2024-01-12,595.3319156378356
Четверка,2024-01-13,568.913061671983
Четверка,2024-01-14,499.70219507465595
Четверка,2024-01-15,597.909793593715
Четверка,2024-01-16,564.1734772340787
Четверка,2024-01-17,573.3796029056699
Четверка,2024-01-18,569.6887226050944
Четверка,2024-01-19,572.0027030048511
Четверка,2024-01-20,543.5991919016367
Четверка,2024-01-21,476.88331731492195
Четверка,2024-01-22,581.3796774105178
Четверка,2024-01-23,556.9573250795937
Четверка,2024-01-24,577.6765071577679
Четверка,2024-01-25,586.840176121552
Четверка,2024-01-26,602.4873443887521
Четверка,2024-01-27,587.053246953506
Четверка,2024-01-28,532.1455058802078
Четверка,2024-01-29,646.5587084151574
Четверка,2024-01-30,629.5195189082352
Четверка,2024-01-31,654.5505786236529
Четверка,2024-02-01,664.5357957700862
Четверка,2024-02-02,677.2237807250385
Четверка,2024-02-03,654.8941845155938
Четверка,2024-02-04,589.1360378967915
Четверка,2024-02-05,688.8605190363161
Четверка,2024-02-06,653.5403964403688
Четверка,2024-02-07,657.0646326319059
Четверка,2024-02-08,642.7910792645741
Четверка,2024-02-09,629.0344333009009
Четверка,2024-02-10,578.7147003848307
Четверка,2024-02-11,484.11580951049973
Четверка,2024-02-12,554.8773962700676
Четверка,2024-02-13,491.2126160249425
Четверка,2024-02-14,467.741095048218
Четверка,2024-02-15,428.5205631683223
Четверка,2024-02-16,392.5149236761993
Четверка,2024-02-17,323.22455003315514
Четверка,2024-02-18,213.42893956699876
Четверка,2024-02-19,273.16515745886056
Четверка,2024-02-20,202.93526769306163
Четверка,2024-02-21,177.5321054951529
Четверка,2024-02-22,141.0670868487848
Четверка,2024-02-23,112.4378657123421
Четверка,2024-02-24,54.961586078828475
Четверка,2024-02-25,0.0
Четверка,2024-02-26,40.56571421816881
Четверка,2024-02-27,0.0
Четверка,2024-02-28,0.0
Четверка,2024-02-29,0.0
Четверка,2024-03-01,0.0
Четверка,2024-03-02,0.0
Четверка,2024-03-03,0.0
Четверка,2024-03-04,2.6955852649365966
Четверка,2024-03-05,0.0
Четверка,2024-03-06,9.895060831366266
Четверка,2024-03-07,24.930166354199287
Четверка,2024-03-08,46.35208155302888
Четверка,2024-03-09,36.42098721310094
Четверка,2024-03-10,0.0
Четверка,2024-03-11,105.84280115298981
Четверка,2024-03-12,93.28054544031608
Четверка,2024-03-13,122.63042644512876
Четверка,2024-03-14,136.9748822359601
Четверка,2024-03-15,154.30886749977518
Четверка,2024-03-16,137.1935420622658
Четверка,2024-03-17,77.52112861224151
Четверка,2024-03-18,184.51378665989404
Четверка,2024-03-19,157.94917414215507
Четверка,2024-03-20,172.00160062438565
Четверка,2024-03-21,170.28210303907034
Четверка,2024-03-22,171.3149844692545
Четверка,2024-03-23,138.17639330533825
Четверка,2024-03-24,63.24486934864902
Четверка,2024-03-25,156.18710027515453
Четверка,2024-03-26,117.1719136558622
Четверка,2024-03-27,120.70171008664803
Четверка,2024-03-28,110.64490991570429
Четверка,2024-03-29,105.70712959333525
Четверка,2024-03-30,69.06677051992327
Четверка,2024-03-31,0.0
Четверка,2024-04-01,87.49319496090033
Четверка,2024-04-02,52.21117207417677
Четверка,2024-04-03,61.58456320217189
Четверка,2024-04-04,59.225354313935924
Четверка,2024-04-05,63.53261861925864
Четверка,2024-04-06,37.33894058916323
Четверка,2024-04-07,0.0
Четверка,2024-04-08,78.7549880544276
Четверка,2024-04-09,55.23587895693669
Четверка,2024-04-10,76.0384054446018
Четверка,2024-04-11,84.41352707824362
Четверка,2024-04-12,98.4310043820301
Четверка,2024-04-13,80.63529919112108
Четверка,2024-04-14,22.815269324193537
Четверка,2024-04-15,134.01028171373756
Четверка,2024-04-16,113.74512810954158
Четверка,2024-04-17,135.88230560879788
Четверка,2024-04-18,143.67460825253272
Четверка,2024-04-19,155.25515489802962
Четверка,2024-04-20,133.28999784569527
Четверка,2024-04-21,69.74280164290843
Четверка,2024-04-22,173.87440713918738
Четверка,2024-04-23,145.4698989880215
Четверка,2024-04-24,158.68200810375015
Четверка,2024-04-25,157.07409084495436
Четверка,2024-04-26,159.1001223920939
Четверка,2024-04-27,127.74716785829976
Четверка,2024-04-28,55.29013648550077
Четверка,2024-04-29,151.28193706497734
Четверка,2024-04-30,115.77193387974178
Четверка,2024-05-01,123.14178546187728
Четверка,2024-05-02,117.1421211939041
Четверка,2024-05-03,116.36766295708831
Четверка,2024-05-04,83.89637710323424
Четверка,2024-05-05,12.04253283495359
Четверка,2024-05-06,110.34680360908787
Четверка,2024-05-07,78.79627735733648
Четверка,2024-05-08,91.66337432334878
Четверка,2024-05-09,92.54699753948164
Четверка,2024-05-10,99.85335152863145
Четверка,2024-05-11,76.44180740012094
Четверка,2024-05-12,14.385454997829754
Четверка,2024-05-13,122.96922289704163
Четверка,2024-05-14,101.91816430986022
Четверка,2024-05-15,125.24463678631253
Четверка,2024-05-16,136.29743532226613
Четверка,2024-05-17,153.25006297961895
Четверка,2024-05-18,138.75328745403078
Четверка,2024-05-19,84.70142334056179
Четверка,2024-05-20,200.2350547959155
Четверка,2024-05-21,184.97267025533912
Четверка,2024-05-22,212.85985383339366
Четверка,2024-05-23,227.21905501451155
Четверка,2024-05-24,246.23712855286246
Четверка,2024-05-25,232.6158457638258
Четверка,2024-05-26,178.33491229246283
Четверка,2024-05-27,292.650341318462
Четверка,2024-05-28,275.32082209500584
Четверка,2024-05-29,300.4509247731511
Четверка,2024-05-30,311.53438066976247
Четверка,2024-05-31,326.9348612924835
Четверка,2024-06-01,309.5296947223282
Четверка,2024-06-02,251.46628997338746
Четверка,2024-06-03,362.1543441389364
Четверка,2024-06-04,341.4866810046314
Четверка,2024-06-05,363.6777469938186
Четверка,2024-06-06,372.3031587300429
Четверка,2024-06-07,385.7778459259636
Четверка,2024-06-08,366.99831014958545
Четверка,2024-06-09,308.0988111080601
Четверка,2024-06-10,418.44455428516125
Четверка,2024-06-11,397.8546859377676
Четверка,2024-06-12,420.4440385985162
Четверка,2024-06-13,429.66690161178053
Четверка,2024-06-14,443.8002077943868
Четверка,2024-06-15,425.5914765497976
Четверка,2024-06-16,367.02112340315557
Четверка,2024-06-17,477.3019934948275
Четверка,2024-06-18,456.1087014115804
Четверка,2024-06-19,477.425497065117
Четверка,2024-06-20,484.5957163762164
Четверка,2024-06-21,495.8100069843973
Четверка,2024-06-22,473.7584900461934
Четверка,2024-06-23,410.39631642473324
Четверка,2024-06-24,514.9453558040532
Четверка,2024-06-25,487.12451877004503
Четверка,2024-06-26,500.9973886531733
Четверка,2024-06-27,500.02021988132594
Четверка,2024-06-28,502.527532080991
Четверка,2024-06-29,471.3805397946885
Четверка,2024-06-30,398.7279921527163
