СТАНЦИЯ,дата,Значение
Стильная,2024-04-25,251.82635142596763
Стильная,2024-04-26,246.6024669546356
Стильная,2024-04-27,246.23393330527276
Стильная,2024-04-28,244.30920485252423
Стильная,2024-04-29,234.82875530949718
Стильная,2024-04-30,232.07961028670718
Стильная,2024-05-01,229.3855478563404
Стильная,2024-05-02,228.4493768559817
Стильная,2024-05-03,223.6761494082226
Стильная,2024-05-04,223.95480732835185
Стильная,2024-05-05,222.86676357092853
Стильная,2024-05-06,214.40042535072456
Стильная,2024-05-07,212.82609825635421
Стильная,2024-05-08,211.4466954079026
Стильная,2024-05-09,211.94064466069818
Стильная,2024-05-10,208.6858300272749
Стильная,2024-05-11,210.54204377008378
Стильная,2024-05-12,211.06042491863346
Стильная,2024-05-13,204.1988640772151
Стильная,2024-05-14,204.19778653650684
Стильная,2024-05-15,204.33171075164785
Стильная,2024-05-16,206.2529493498921
Стильная,2024-05-17,204.31626494470348
Стильная,2024-05-18,207.36193598289628
Стильная,2024-05-19,208.9256904649278
Стильная,2024-05-20,202.95447333305623
Стильная,2024-05-21,203.682449723573
Стильная,2024-05-22,204.38263585732273
Стильная,2024-05-23,206.71052410523353
Стильная,2024-05-24,205.0285185269092
Стильная,2024-05-25,208.18864462236786
Стильная,2024-05-26,209.74200384261752
Стильная,2024-05-27,203.65395512826092
Стильная,2024-05-28,204.17944537348683
Стильная,2024-05-29,204.6139028789333
Стильная,2024-05-30,206.63608449050432
Стильная,2024-05-31,204.63171798445183
Стильная,2024-06-01,207.47542899967823
Стильная,2024-06-02,208.73944811595734
Стильная,2024-06-03,202.40810410658088
Стильная,2024-06-04,202.7525469827889
Стильная,2024-06-05,203.08113390081988
Стильная,2024-06-06,205.08188433447623
Стильная,2024-06-07,203.14585799535126
Стильная,2024-06-08,206.14895257883273
Стильная,2024-06-09,207.6606203375768
Стильная,2024-06-10,201.65850844738512
Стильная,2024-06-11,202.4034613015874
Стильная,2024-06-12,203.1903080948364
Стильная,2024-06-13,205.69082847831191
Стильная,2024-06-14,204.27773268096473
Стильная,2024-06-15,207.8071331690908
Стильная,2024-06-16,209.82798456317605
Стильная,2024-06-17,204.29747292701884
Стильная,2024-06-18,205.45676790816034
Стильная,2024-06-19,206.58253640696125
Стильная,2024-06-20,209.33058663083142
Стильная,2024-06-21,208.06045651690334
Стильная,2024-06-22,211.61840340761168
Стильная,2024-06-23,213.54725437348927
Стильная,2024-06-24,207.80208438400192
Стильная,2024-06-25,208.62612574372625
Стильная,2024-06-26,209.30230158155575
Стильная,2024-06-27,211.49675072279558
Стильная,2024-06-28,209.58316081406457
Стильная,2024-06-29,212.42537380362134
Стильная,2024-06-30,213.5867344979049
Четверка,2024-01-01,1003.6339369267994
Четверка,2024-01-02,1040.7277657020095
Четверка,2024-01-03,1072.4169305882654
Четверка,2024-01-04,1095.2821206673898
Четверка,2024-01-05,1108.0442271863903
Четверка,2024-01-06,1131.1860599157064
Четверка,2024-01-07,1146.635529537002
Четверка,2024-01-08,1157.1717034194933
Четверка,2024-01-09,1169.7170996746804
Четверка,2024-01-10,1177.460076178893
Четверка,2024-01-11,1177.3665820946412
Четверка,2024-01-12,1168.4996070254692
Четверка,2024-01-13,1171.6351941404157
Четверка,2024-01-14,1168.94128042981
Четверка,2024-01-15,1163.3808387923823
Четверка,2024-01-16,1162.0027165120878
Четверка,2024-01-17,1158.0640187789
Четверка,2024-01-18,1148.5432600047438
Четверка,2024-01-19,1132.4625384656906
Четверка,2024-01-20,1130.5074889772502
Четверка,2024-01-21,1124.7111367168707
Четверка,2024-01-22,1117.86296271741
Четверка,2024-01-23,1116.8063921505805
Четверка,2024-01-24,1114.5683566292475
Четверка,2024-01-25,1107.879947435741
Четверка,2024-01-26,1095.5062066168027
Четверка,2024-01-27,1097.8736049661202
Четверка,2024-01-28,1096.761132675549
Четверка,2024-01-29,1094.7161293232075
Четверка,2024-01-30,1098.3578985846925
Четверка,2024-01-31,1100.5126153508154
Четверка,2024-02-01,1097.7384241689597
Четверка,2024-02-02,1088.6586861135393
Четверка,2024-02-03,1093.591863196178
Четверка,2024-02-04,1094.2439370151176
Четверка,2024-02-05,1093.1244900942686
Четверка,2024-02-06,1096.8495271146592
Четверка,2024-02-07,1098.2746039294204
Четверка,2024-02-08,1094.0172494716592
Четверка,2024-02-09,1082.7867467581577
Четверка,2024-02-10,1085.0098904403476
Четверка,2024-02-11,1082.518761066938
Четверка,2024-02-12,1077.9617986301591
Четверка,2024-02-13,1078.1014127162564
Четверка,2024-02-14,1075.9418585228425
Четверка,2024-02-15,1068.2465218125055
Четверка,2024-02-16,1053.8628290796337
Четверка,2024-02-17,1053.3435384291254
Четверка,2024-02-18,1048.6305736314907
Четверка,2024-02-19,1042.4627873167576
Четверка,2024-02-20,1041.670972533299
Четверка,2024-02-21,1039.3039104892164
Четверка,2024-02-22,1032.1446315769492
Четверка,2024-02-23,1019.0351150576125
Четверка,2024-02-24,1020.4981673785625
Четверка,2024-02-25,1018.4226024874031
Четверка,2024-02-26,1015.4730491230446
Четверка,2024-02-27,1018.3876237760161
Четверка,2024-02-28,1020.107159889034
Четверка,2024-02-29,1017.2950597337053
Четверка,2024-03-01,1008.6658738655992
Четверка,2024-03-02,1014.6112216942931
Четверка,2024-03-03,1016.8890480636708
Четверка,2024-03-04,1018.0374142493602
Четверка,2024-03-05,1024.6759411755513
Четверка,2024-03-06,1029.6384837592389
Четверка,2024-03-07,1029.4960035799825
Четверка,2024-03-08,1022.8876607325129
Четверка,2024-03-09,1030.1486717966065
Четверка,2024-03-10,1033.0008813441311
Четверка,2024-03-11,1033.9672181168455
Четверка,2024-03-12,1039.6731470415677
Четверка,2024-03-13,1042.9787098005777
Четверка,2024-03-14,1040.5001545922844
Четверка,2024-03-15,1030.939227603128
Четверка,2024-03-16,1034.7087410830773
Четверка,2024-03-17,1033.6204472914856
Четверка,2024-03-18,1030.296482404495
Четверка,2024-03-19,1031.4675925292454
Четверка,2024-03-20,1030.1018402685104
Четверка,2024-03-21,1022.9228995729798
Четверка,2024-03-22,1008.7361165168827
Четверка,2024-03-23,1008.0510507695462
Четверка,2024-03-24,1002.7666186472431
Четверка,2024-03-25,995.5801824462637
Четверка,2024-03-26,993.2838654667669
Четверка,2024-03-27,988.8918431780827
Четверка,2024-03-28,979.1577536197049
Четверка,2024-03-29,962.900422516329
Четверка,2024-03-30,960.6266179082627
Четверка,2024-03-31,954.2169376513287
Четверка,2024-04-01,946.3361402070024
Четверка,2024-04-02,943.7311484166473
Четверка,2024-04-03,939.3604133483548
Четверка,2024-04-04,929.9137064925611
Четверка,2024-04-05,914.1404520371244
Четверка,2024-04-06,912.4752241253307
Четверка,2024-04-07,906.7264193379671
Четверка,2024-04-08,899.4893215058751
Четверка,2024-04-09,897.446698006933
Четверка,2024-04-10,893.5005297409059
Четверка,2024-04-11,884.2938664574215
Четверка,2024-04-12,868.5408532369543
Четверка,2024-04-13,866.6534997676417
Четверка,2024-04-14,860.4311636696083
Четверка,2024-04-15,852.4739413655466
Четверка,2024-04-16,849.4830980680722
Четверка,2024-04-17,844.3921476212402
Четверка,2024-04-18,833.8875981570117
Четверка,2024-04-19,816.7374484947259
Четверка,2024-04-20,813.4160595483022
Четверка,2024-04-21,805.7914363326012
Четверка,2024-04-22,796.5361879941498
Четверка,2024-04-23,792.4253785303507
Четверка,2024-04-24,786.46496455802
Четверка,2024-04-25,775.409923488234
Четверка,2024-04-26,758.0902433973789
Четверка,2024-04-27,755.0334814381846
Четверка,2024-04-28,748.15000255064
Четверка,2024-04-29,740.1422332585964
Четверка,2024-04-30,737.8011996454958
Четверка,2024-05-01,734.1340896148457
Четверка,2024-05-02,725.8819724918875
Четверка,2024-05-03,711.8458620143952
Четверка,2024-05-04,712.5098289367756
Четверка,2024-05-05,709.7272590721914
Четверка,2024-05-06,706.1315608435898
Четверка,2024-05-07,708.4345469491923
Четверка,2024-05-08,709.5561734166146
Четверка,2024-05-09,706.1447017486839
Четверка,2024-05-10,696.9053944720806
Четверка,2024-05-11,702.2263685967088
Четверка,2024-05-12,703.8676176924615
Четверка,2024-05-13,704.3744208191171
Четверка,2024-05-14,710.3782790553621
Четверка,2024-05-15,714.7289836489285
Четверка,2024-05-16,714.0168093198164
Четверка,2024-05-17,706.9028801908129
Четверка,2024-05-18,713.7462812966294
Четверка,2024-05-19,716.2938877023344
Четверка,2024-05-20,717.094104853554
Четверка,2024-05-21,722.797651101734
Четверка,2024-05-22,726.2889917116789
Четверка,2024-05-23,724.2074380655749
Четверка,2024-05-24,715.2759939557477
Четверка,2024-05-25,719.9265694735817
Четверка,2024-05-26,719.9875937031302
Четверка,2024-05-27,718.0952887758557
Четверка,2024-05-28,720.9918127433771
Четверка,2024-05-29,721.6539622680173
Четверка,2024-05-30,716.8115331499724
Четверка,2024-05-31,705.2735048664507
Четверка,2024-06-01,707.5507512555064
Четверка,2024-06-02,705.5413849766971
Четверка,2024-06-03,701.940067151801
Четверка,2024-06-04,703.5345487736756
Четверка,2024-06-05,703.333182474195
Четверка,2024-06-06,698.0825372587663
Четверка,2024-06-07,686.5933029138226
Четверка,2024-06-08,689.3631920866655
Четверка,2024-06-09,688.2629387221334
Четверка,2024-06-10,685.946700813486
Четверка,2024-06-11,689.1500968830699
Четверка,2024-06-12,690.81956508707
Четверка,2024-06-13,687.6321169225115
Четверка,2024-06-14,678.3236026197193
Четверка,2024-06-15,683.314119815958
Четверка,2024-06-16,684.3965834417019
Четверка,2024-06-17,684.1496822340771
Четверка,2024-06-18,689.2383695812617
Четверка,2024-06-19,692.5454992974246
Четверка,2024-06-20,690.6936059111308
Четверка,2024-06-21,682.3748823479098
Четверка,2024-06-22,687.9779326227848
Четверка,2024-06-23,689.2772754331559
Четверка,2024-06-24,688.8467952899574
Четверка,2024-06-25,693.3602742967006
Четверка,2024-06-26,695.7226152248475
Четверка,2024-06-27,692.590770163022
Четверка,2024-06-28,682.7024564923431
Четверка,2024-06-29,686.501279942831
Четверка,2024-06-30,685.8242946848596
